email,label
"Subject: Office holiday schedule

Dear customer,

Your order #542417 has been shipped and is on its way.
Estimated delivery: 3-5 business days.

You can track your package using the link provided in your account.

Thank you for shopping with us!
Amazon Customer Service",Safe
"Subject: Re: Budget approval request

Your monthly subscription has been renewed.
Next billing date: January 18, 2025.

If you have any questions, please visit our help center.

Thank you for being a valued customer.

Subscription Team",Safe
"Subject: Your Amazon order has shipped

Hello James,

Your appointment with Dr. Smith is confirmed for Tuesday at 10:30 AM.

Please arrive 15 minutes early.

Thank you,
Front Desk",Safe
"Subject: New comment on your pull request

Hi Alice,

Here are the minutes from today's standup:
- Completed user authentication module
- Working on API integration
- No blockers

Please add anything I missed.

Thanks,
Scrum Master",Safe
"Subject: New comment on your pull request

Dear team,

Please find attached the quarterly budget report for your review. We will discuss this in the next board meeting.

Please submit any questions in advance.

Regards,
Finance Department",Safe
"Subject: Password changed successfully

Hi everyone,

Just a quick update on the project:
- Frontend development is 80% complete
- Backend APIs are being tested
- We're on track for the release date

Let me know if you have any concerns.

Best,
Project Manager",Safe
"Subject: Team building event next week

Hey!

Some of us are going to the Italian place on Main Street for lunch tomorrow at 12:30. Let me know if you want to join!

Cheers,
Mike",Safe
"Subject: Thank you for your submission

Dear customer,

Your order #542417 has been shipped and is on its way.
Estimated delivery: 3-5 business days.

You can track your package using the link provided in your account.

Thank you for shopping with us!
Amazon Customer Service",Safe
"Subject: New comment on your pull request

Your monthly subscription has been renewed.
Next billing date: January 18, 2025.

If you have any questions, please visit our help center.

Thank you for being a valued customer.

Subscription Team",Safe
"Subject: Lunch tomorrow?

Hi Alice,

Here are the minutes from today's standup:
- Completed user authentication module
- Working on API integration
- No blockers

Please add anything I missed.

Thanks,
Scrum Master",Safe
"Subject: Meeting rescheduled to Friday

Hello James,

Your appointment with Dr. Smith is confirmed for Tuesday at 10:30 AM.

Please arrive 15 minutes early.

Thank you,
Front Desk",Safe
"Subject: Thank you for your submission

Your password has been changed successfully.
If you did not make this change, please contact support immediately.

This is an automated message, please do not reply.

Security Team",Safe
"Subject: Password changed successfully

Hello,

Attached is the weekly sales report for the period ending Friday. Please review and provide your feedback by EOD Wednesday.

Let me know if you have any questions.

Thanks,
Sarah",Safe
"Subject: Weekly standup notes

Hi everyone,

Just a quick update on the project:
- Frontend development is 80% complete
- Backend APIs are being tested
- We're on track for the release date

Let me know if you have any concerns.

Best,
Project Manager",Safe
"Subject: Thank you for your submission

Hello,

Attached is the weekly sales report for the period ending Friday. Please review and provide your feedback by EOD Wednesday.

Let me know if you have any questions.

Thanks,
Sarah",Safe
"Subject: Project update: Q3 milestones

Hello,

Attached is the weekly sales report for the period ending Friday. Please review and provide your feedback by EOD Wednesday.

Let me know if you have any questions.

Thanks,
Sarah",Safe
"Subject: New comment on your pull request

Hey!

Some of us are going to the Italian place on Main Street for lunch tomorrow at 12:30. Let me know if you want to join!

Cheers,
Mike",Safe
"Subject: Project update: Q3 milestones

Hello James,

Your appointment with Dr. Smith is confirmed for Tuesday at 10:30 AM.

Please arrive 15 minutes early.

Thank you,
Front Desk",Safe
"Subject: Office holiday schedule

Hi everyone,

Just a quick update on the project:
- Frontend development is 80% complete
- Backend APIs are being tested
- We're on track for the release date

Let me know if you have any concerns.

Best,
Project Manager",Safe
"Subject: Lunch tomorrow?

Dear team,

Please find attached the quarterly budget report for your review. We will discuss this in the next board meeting.

Please submit any questions in advance.

Regards,
Finance Department",Safe
"Subject: Your weekly report is ready

Dear customer,

Your order #542417 has been shipped and is on its way.
Estimated delivery: 3-5 business days.

You can track your package using the link provided in your account.

Thank you for shopping with us!
Amazon Customer Service",Safe
"Subject: Thank you for your submission

Hello James,

Your appointment with Dr. Smith is confirmed for Tuesday at 10:30 AM.

Please arrive 15 minutes early.

Thank you,
Front Desk",Safe
"Subject: Office holiday schedule

Your password has been changed successfully.
If you did not make this change, please contact support immediately.

This is an automated message, please do not reply.

Security Team",Safe
"Subject: Office holiday schedule

Hi team,

Just a reminder that our meeting has been moved to Friday at 2:00 PM to accommodate everyone's schedule. Please let me know if you have any conflicts.

Best,
John",Safe
"Subject: Team building event next week

Hi team,

Just a reminder that our meeting has been moved to Friday at 2:00 PM to accommodate everyone's schedule. Please let me know if you have any conflicts.

Best,
John",Safe
"Subject: Team building event next week

Hi everyone,

Just a quick update on the project:
- Frontend development is 80% complete
- Backend APIs are being tested
- We're on track for the release date

Let me know if you have any concerns.

Best,
Project Manager",Safe
"Subject: Re: Budget approval request

Dear customer,

Your order #542417 has been shipped and is on its way.
Estimated delivery: 3-5 business days.

You can track your package using the link provided in your account.

Thank you for shopping with us!
Amazon Customer Service",Safe
"Subject: Team building event next week

Hello,

Attached is the weekly sales report for the period ending Friday. Please review and provide your feedback by EOD Wednesday.

Let me know if you have any questions.

Thanks,
Sarah",Safe
"Subject: Re: Budget approval request

Dear customer,

Your order #542417 has been shipped and is on its way.
Estimated delivery: 3-5 business days.

You can track your package using the link provided in your account.

Thank you for shopping with us!
Amazon Customer Service",Safe
